complaint_id,txn_id,user_id,merchant_id,disputed_amount,reason_code,reason_category,complaint_text,resolution_status,severity,channel,reported_timestamp,transaction_timestamp,bank_response_timestamp,disputed_amount_missing,disputed_amount_negative,txn_id_missing,reported_ts_missing,txn_ts_missing,bank_response_missing,reported_before_txn,complaint_id_duplicate
CBK0002077,TXN00005419,USR55970,MCH9128,8383.0,Fraud Suspected,FRAUD,Payment made to unknown merchant as per customer statement.,REJECTED,LOW,CALL_CENTER,2026-01-30 00:00:00,2026-01-22 00:00:00,2026-02-25 00:00:00,False,False,False,False,False,False,False,False
CBK0001820,TXN00007866,USR51854,MCH1450,-2477.45,incorrect amount,AMOUNT_MISMATCH,complaint received after multiple failed attempts.,REJECTED,LOW,EMAIL,2026-02-22 00:00:00,2026-02-21 00:00:00,2026-03-23 19:57:00,False,True,False,False,False,False,False,False
CBK0001018,TXN00018348,USR13510,MCH1320,1207.49,Unauthorized Transaction,UNAUTHORIZED,Complaint received after multiple failed attempts.,RESOLVED,LOW,APP,2026-02-13 05:26:28,2026-01-28 00:00:00,2026-02-17 00:00:00,False,False,False,False,False,False,False,False
CBK0001949,TXN00000319,USR60096,MCH4998,2189.0,customer issue,CUSTOMER_DISPUTE,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,EMAIL,2026-02-24 00:00:00,2026-02-19 00:00:00,2026-03-21 00:00:00,False,False,False,False,False,False,False,False
CBK0000860,TXN00007296,USR97580,MCH3701,1425.61,delivery issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,CHATBOT,,2026-02-04 00:00:00,,False,False,False,True,False,True,False,False
CBK0000879,TXN00018041,USR59366,MCH6145,479.19,scam,FRAUD,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,IVR,2026-03-24 00:00:00,2026-03-14 00:00:00,2026-03-25 00:00:00,False,False,False,False,False,False,False,False
CBK0001383,TXN00005315,USR50648,MCH2822,819.89,Customer Dispute,CUSTOMER_DISPUTE,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,CHATBOT,2026-03-12 00:00:00,2026-03-06 00:00:00,2026-03-27 05:23:46,False,False,False,False,False,False,False,False
CBK0001532,,USR52450,MCH6244,3174.58,complaint,CUSTOMER_DISPUTE,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,IVR,2026-03-12 00:00:00,,2026-03-30 00:00:00,False,False,True,False,True,False,False,False
CBK0000448,TXN00013063,USR62513,MCH8391,395.16,merchant service issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,REJECTED,MEDIUM,EMAIL,,2026-02-14 00:00:00,2026-02-17 10:59:00,False,False,False,True,False,False,False,False
CBK0002336,TXN00014456,USR56287,MCH4473,4534.17,merchant service issue,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,PENDING_BANK,LOW,EMAIL,2026-01-10 09:07:37,,2026-02-05 00:00:00,False,False,False,False,True,False,False,False
CBK0001121,TXN00005396,USR14769,MCH8455,2926.18,scam,FRAUD,Customer says transaction was not authorized.,OPEN,MEDIUM,EMAIL,,2026-01-23 08:19:00,,False,False,False,True,False,True,False,False
CBK0001266,TXN00017098,USR19427,MCH5980,1358.37,DUP_DEBIT,DUPLICATE_DEBIT,Complaint received after multiple failed attempts.,REJECTED,MEDIUM,CHATBOT,2026-02-02 14:20:47,2026-01-30 00:00:00,2026-02-03 00:00:00,False,False,False,False,False,False,False,False
CBK0001732,TXN00007456,USR17657,MCH3806,2655.0,Fraud Suspected,FRAUD,User claims account was compromised before transaction.,CLOSED,CRITICAL,BRANCH,2026-03-17 00:00:00,2026-03-17 00:00:00,,False,False,False,False,False,True,False,False
CBK0000575,TXN00009966,USR40897,MCH9575,606.33,item not received,SERVICE_NOT_DELIVERED,merchant service was not delivered after payment.,REJECTED,CRITICAL,EMAIL,2026-02-23 00:00:00,2026-02-23 00:00:00,,False,False,False,False,False,True,False,False
CBK0002268,TXN00008063,USR89588,MCH1457,2296.42,complaint,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,OPEN,HIGH,BRANCH,2026-03-19 00:00:00,2026-03-08 00:00:00,2026-03-28 00:00:00,False,False,False,False,False,False,False,False
CBK0001126,TXN00007982,USR35882,MCH4473,-3415.3,unauthorized_transaction,UNAUTHORIZED,Merchant service was not delivered after payment.,CLOSED,HIGH,EMAIL,,2026-03-28 21:42:00,,False,True,False,True,False,True,False,False
CBK0002517,TXN00011567,USR30157,MCH1130,-7727.83,complaint,CUSTOMER_DISPUTE,Customer says transaction was not authorized. urgent,CLOSED,MEDIUM,CALL_CENTER,2026-01-26 22:31:00,2026-01-26 00:00:00,2026-01-30 22:31:46,False,True,False,False,False,False,False,False
CBK0001815,TXN00017040,USR53591,MCH4590,2935.06,item not received,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,IVR,,2026-03-11 16:43:08,2026-04-05 00:00:00,False,False,False,True,False,False,False,False
CBK0000752,TXN00012584,USR47668,MCH3678,397.91,Customer Dispute,CUSTOMER_DISPUTE,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,LOW,APP,2026-02-16 00:00:00,2026-01-17 00:00:00,,False,False,False,False,False,True,False,False
CBK0000688,TXN00018235,USR63160,MCH6399,5681.16,Customer Dispute,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,REJECTED,HIGH,APP,2026-02-19 00:00:00,2026-02-17 08:49:47,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0001827,TXN00003656,USR60742,MCH3472,1011.36,dispute raised,CUSTOMER_DISPUTE,complaint received after multiple failed attempts.,REJECTED,LOW,BRANCH,2026-04-11 00:00:00,2026-03-26 00:00:00,,False,False,False,False,False,True,False,False
CBK0001798,TXN00017706,USR24802,MCH9650,1159.44,Account Takeover,ACCOUNT_TAKEOVER,User says UPI PIN was not entered by them.,CLOSED,LOW,BRANCH,2026-01-24 00:00:00,2026-01-22 20:39:26,2026-02-18 20:39:00,False,False,False,False,False,False,False,False
CBK0001588,TXN00006200,USR71373,MCH4370,5233.09,not delivered,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,IN_PROGRESS,HIGH,EMAIL,2026-01-28 00:00:00,2026-01-25 00:00:00,,False,False,False,False,False,True,False,False
CBK0001960,TXN00008459,USR48339,MCH3765,3145.24,Account Takeover,ACCOUNT_TAKEOVER,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CALL_CENTER,2026-01-12 00:00:00,2026-01-07 05:57:00,2026-02-09 00:00:00,False,False,False,False,False,False,False,False
CBK0000227,TXN00013273,USR34180,MCH1485,465.76,login compromised,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,PENDING_BANK,HIGH,EMAIL,2026-02-09 08:37:14,2026-02-07 00:00:00,,False,False,False,False,False,True,False,False
CBK0001487,TXN00015922,USR41135,MCH5982,-759.33,dispute raised,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts.,IN_PROGRESS,HIGH,IVR,2026-02-25 00:00:00,2026-02-23 00:00:00,2026-03-16 00:00:00,False,True,False,False,False,False,False,False
CBK0002403,TXN00000926,USR32749,MCH6945,486.0,no service,SERVICE_NOT_DELIVERED,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,MEDIUM,CHATBOT,2026-03-19 13:26:00,2026-03-17 00:00:00,2026-04-17 13:26:01,False,False,False,False,False,False,False,False
CBK0001606,TXN00006400,USR91446,MCH8696,3582.55,UNAUTHORISED,UNAUTHORIZED,Suspicious high-value payment disputed by customer. call dropped,IN_PROGRESS,HIGH,EMAIL,2026-02-01 00:00:00,2026-01-29 00:00:00,2026-02-13 00:00:00,False,False,False,False,False,False,False,False
CBK0002158,TXN00015104,USR76750,MCH6228,2517.56,Customer Dispute,CUSTOMER_DISPUTE,User claims account was compromised before transaction.,REJECTED,LOW,BRANCH,2026-01-25 00:00:00,2026-01-19 00:00:00,2026-01-30 00:00:00,False,False,False,False,False,False,False,False
CBK0000247,TXN00019340,USR75302,MCH7286,1486.0,service failed,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,RESOLVED,HIGH,CALL_CENTER,2026-01-04 00:00:00,2026-01-04 20:29:59,2026-01-18 00:00:00,False,False,False,False,False,False,True,False
CBK0002588,TXN00008732,USR22039,MCH2374,3491.72,charged twice,DUPLICATE_DEBIT,User says UPI PIN was not entered by them.,CLOSED,HIGH,CHATBOT,2026-04-01 00:00:00,2026-03-22 00:00:00,,False,False,False,False,False,True,False,False
CBK0001636,TXN00012003,USR66224,MCH3992,1641.33,extra amount deducted,AMOUNT_MISMATCH,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,MEDIUM,APP,2026-02-27 00:00:00,2026-02-20 00:00:00,,False,False,False,False,False,True,False,False
CBK0001542,TXN00007849,USR68559,MCH4064,1413.0,Service Not Provided,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,BRANCH,2026-01-23 03:43:00,2026-01-21 03:43:00,2026-02-15 03:43:00,False,False,False,False,False,False,False,False
CBK0000088,TXN00002716,USR62830,MCH4381,8825.16,incorrect amount,AMOUNT_MISMATCH,merchant service was not delivered after payment.,REJECTED,MEDIUM,CALL_CENTER,2026-01-25 00:00:00,2026-01-22 00:00:00,2026-02-15 00:00:00,False,False,False,False,False,False,False,False
CBK0002664,TXN00008946,USR84093,MCH1298,815.57,unauth txn,UNAUTHORIZED,Suspicious high-value payment disputed by customer. details missing,REJECTED,MEDIUM,IVR,2026-01-09 07:57:53,2026-01-06 13:57:53,2026-02-08 07:57:00,False,False,False,False,False,False,False,False
CBK0001415,TXN00018932,USR90778,MCH1764,1825.0,not done by me,UNAUTHORIZED,complaint received after multiple failed attempts.,OPEN,HIGH,IVR,2026-03-31 10:23:00,2026-03-29 04:23:47,2026-04-15 10:23:47,False,False,False,False,False,False,False,False
CBK0000390,TXN00006356,USR12919,MCH6810,-344.33,customer issue,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,RESOLVED,LOW,CALL_CENTER,2026-05-07 00:00:00,2026-03-23 00:00:00,2026-06-03 00:00:00,False,True,False,False,False,False,False,False
CBK0000693,TXN00018137,USR29306,MCH7744,7022.75,extra amount deducted,AMOUNT_MISMATCH,Customer says txn was not authorized.,IN_PROGRESS,MEDIUM,IVR,2026-02-18 00:00:00,2026-02-15 00:00:00,2026-02-18 00:00:00,False,False,False,False,False,False,False,False
CBK0002485,TXN00010063,USR21384,MCH6470,-1603.64,Service Not Provided,SERVICE_NOT_DELIVERED,complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,BRANCH,2026-03-05 00:00:00,2026-03-03 00:00:00,,False,True,False,False,False,True,False,False
CBK0002258,TXN00014019,USR41320,MCH3992,1550.0,ATO,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,RESOLVED,LOW,EMAIL,2026-03-11 00:00:00,2026-03-09 00:00:00,2026-03-31 00:00:00,False,False,False,False,False,False,False,False
CBK0002045,TXN00002711,USR57231,MCH4181,3969.0,Service Not Provided,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,CHATBOT,2026-01-31 00:00:00,2026-01-23 00:00:00,2026-02-12 00:00:00,False,False,False,False,False,False,False,False
CBK0000122,TXN00015011,USR79150,MCH7474,1339.61,UNAUTHORISED,UNAUTHORIZED,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,LOW,EMAIL,2026-03-07 00:00:00,2026-02-25 00:00:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0002239,TXN00004673,USR82373,MCH4473,1272.25,Customer Dispute,CUSTOMER_DISPUTE,Customer says amount was debited twice.,RESOLVED,LOW,CHATBOT,2026-02-19 00:00:00,2026-02-13 09:50:18,2026-02-26 04:50:18,False,False,False,False,False,False,False,False
CBK0001382,,USR57424,MCH4684,678.56,unauth txn,UNAUTHORIZED,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,IVR,2026-01-03 00:00:00,2026-01-02 00:00:00,2026-02-01 00:00:00,False,False,True,False,False,False,False,False
CBK0002315,TXN00012331,USR91192,MCH2718,1246.25,FRAUD,FRAUD,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,MEDIUM,BRANCH,2026-02-14 00:00:00,,,False,False,False,False,True,True,False,False
CBK0001978,TXN00012089,USR83284,MCH4334,1931.29,UNAUTHORISED,UNAUTHORIZED,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,IVR,2026-04-04 00:00:00,2026-03-31 04:45:00,2026-04-28 00:00:00,False,False,False,False,False,False,False,False
CBK0001151,TXN00002195,USR98362,MCH1468,4960.35,Unauthorized Transaction,UNAUTHORIZED,Complaint received after multiple failed attempts.,REJECTED,LOW,APP,2026-04-05 01:38:00,2026-03-30 22:38:33,,False,False,False,False,False,True,False,False
CBK0000424,TXN00095161,USR40061,MCH1589,4157.35,Wrong Amount,AMOUNT_MISMATCH,Payment made to unknown merchant as per customer statement.,OPEN,LOW,IVR,2026-03-24 00:00:00,2026-03-22 09:02:49,2026-04-20 00:00:00,False,False,False,False,False,False,False,False
CBK0002543,TXN00001628,USR11727,MCH7286,,amount mismatch,AMOUNT_MISMATCH,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,IVR,,2026-02-09 00:00:00,2026-02-20 00:00:00,True,False,False,True,False,False,False,False
CBK0000371,TXN00002374,USR58639,MCH5954,1428.93,unauth txn,UNAUTHORIZED,Customer complaint text unclear due to poor call center notes.,RESOLVED,HIGH,APP,2026-04-03 04:13:08,2026-03-31 00:00:00,,False,False,False,False,False,True,False,False
CBK0001586,TXN00001182,USR80241,MCH7734,261.51,service failed,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them. pls check asap,PENDING_BANK,MEDIUM,BRANCH,2026-04-04 00:00:00,2026-03-30 00:00:00,,False,False,False,False,False,True,False,False
CBK0002553,TXN00012590,USR41260,MCH4089,8645.0,dispute raised,CUSTOMER_DISPUTE,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,CRITICAL,IVR,2026-03-31 00:00:00,2026-03-16 00:00:00,2026-04-17 00:00:00,False,False,False,False,False,False,False,False
CBK0002432,TXN00013381,USR11036,MCH9344,738.73,extra amount deducted,AMOUNT_MISMATCH,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,IVR,2026-04-02 05:19:00,2026-03-31 00:00:00,2026-04-15 00:00:00,False,False,False,False,False,False,False,False
CBK0001998,TXN00000406,USR93650,MCH2266,2066.08,Fraud Suspected,FRAUD,Customer says amount was debited twice.,IN_PROGRESS,HIGH,CHATBOT,2026-02-01 00:00:00,2026-01-31 22:47:03,2026-02-06 01:47:00,False,False,False,False,False,False,False,False
CBK0002566,TXN00000405,USR64878,MCH8953,3060.38,not delivered,SERVICE_NOT_DELIVERED,suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,APP,2026-03-24 00:00:00,2026-03-13 09:18:13,2026-04-08 00:00:00,False,False,False,False,False,False,False,False
CBK0001756,TXN00005028,USR40684,MCH7978,1800.13,login compromised,ACCOUNT_TAKEOVER,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,HIGH,CHATBOT,,2026-02-22 00:00:00,2026-03-10 00:00:00,False,False,False,True,False,False,False,False
CBK0002645,TXN00004392,USR43033,MCH3019,272.46,merchant service issue,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,REJECTED,LOW,CHATBOT,2026-02-21 12:13:00,2026-02-18 00:00:00,2026-03-09 12:13:05,False,False,False,False,False,False,False,False
CBK0002230,TXN00009287,USR50434,MCH1683,1407.0,fraud,FRAUD,Merchant service was not delivered after payment.,IN_PROGRESS,MEDIUM,CHATBOT,2026-01-13 00:00:00,2026-01-10 00:00:00,2026-02-03 00:00:00,False,False,False,False,False,False,False,False
CBK0000526,TXN00006600,USR65622,MCH3129,,item not received,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,OPEN,MEDIUM,APP,2026-01-31 21:13:00,2026-01-28 00:00:00,2026-02-05 00:00:00,True,False,False,False,False,False,False,False
CBK0001449,TXN00008116,USR21449,MCH7397,19544.3,login compromised,ACCOUNT_TAKEOVER,Customer says amount was debited twice.,RESOLVED,MEDIUM,EMAIL,2026-03-29 15:23:00,2026-03-27 00:00:00,2026-03-29 00:00:00,False,False,False,False,False,False,False,False
CBK0002686,TXN00017656,USR69648,MCH9430,-447.83,unauth txn,UNAUTHORIZED,Customer complaint text unclear due to poor call center notes.,RESOLVED,MEDIUM,CHATBOT,2026-01-03 03:37:00,,2026-01-08 00:00:00,False,True,False,False,True,False,False,False
CBK0000533,TXN00001047,USR30500,MCH9291,518.0,item not received,SERVICE_NOT_DELIVERED,suspicious high-value payment disputed by customer.,RESOLVED,LOW,CHATBOT,2026-01-21 00:00:00,2026-01-19 06:20:45,,False,False,False,False,False,True,False,False
CBK0001709,TXN00014343,USR26622,MCH8668,2893.0,Service Not Provided,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,OPEN,MEDIUM,BRANCH,2026-02-02 00:00:00,2026-02-04 00:00:00,2026-02-17 00:00:00,False,False,False,False,False,False,True,False
CBK0001509,TXN00011866,USR37594,MCH9858,628.55,service failed,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,RESOLVED,LOW,CHATBOT,2026-02-27 00:00:00,2026-02-16 12:27:00,,False,False,False,False,False,True,False,False
CBK0000303,TXN00015469,USR54853,MCH2556,,DUP_DEBIT,DUPLICATE_DEBIT,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CHATBOT,2026-02-26 00:00:00,2026-01-11 14:40:00,,True,False,False,False,False,True,False,False
CBK0001911,TXN00009220,USR30497,MCH8391,914.0,no service,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,OPEN,MEDIUM,APP,2026-02-27 00:00:00,2026-02-23 14:29:24,2026-03-14 00:00:00,False,False,False,False,False,False,False,False
CBK0000626,TXN00018979,USR61349,MCH5687,2995.87,scam,FRAUD,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,CHATBOT,,2026-02-02 04:41:35,2026-02-28 00:00:00,False,False,False,True,False,False,False,False
CBK0000415,TXN00009182,USR26627,MCH9291,-4153.73,incorrect amount,AMOUNT_MISMATCH,user claims account was compromised before transaction.,REJECTED,MEDIUM,IVR,2026-03-29 12:42:00,2026-03-28 00:00:00,2026-04-16 12:42:25,False,True,False,False,False,False,False,False
CBK0002793,TXN00005174,USR39885,MCH8673,1679.19,unauth txn,UNAUTHORIZED,user reports money deducted but merchant denies receiving payment.,RESOLVED,HIGH,CHATBOT,2026-02-12 00:00:00,2026-02-06 00:00:00,2026-02-12 00:00:00,False,False,False,False,False,False,False,False
CBK0001629,TXN00012665,USR52097,MCH2757,3223.69,delivery issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,IN_PROGRESS,CRITICAL,EMAIL,2026-03-19 00:00:00,2026-03-16 00:00:00,,False,False,False,False,False,True,False,False
CBK0001065,TXN00018250,USR21407,MCH5172,4835.58,not done by me,UNAUTHORIZED,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,IVR,2026-01-14 23:22:45,2026-01-11 00:00:00,2026-01-19 00:00:00,False,False,False,False,False,False,False,False
CBK0002087,TXN00011160,USR29051,MCH4590,1773.89,no service,SERVICE_NOT_DELIVERED,Customer says amount was debited twice.,REJECTED,LOW,BRANCH,2026-03-18 00:00:00,2026-03-17 00:00:00,2026-04-03 09:26:00,False,False,False,False,False,False,False,False
CBK0001063,TXN00000271,USR23350,MCH6258,16937.48,Account Takeover,ACCOUNT_TAKEOVER,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,IVR,2026-03-18 00:00:00,2026-03-17 03:29:28,,False,False,False,False,False,True,False,False
CBK0002348,TXN00012938,USR62273,MCH3100,3749.0,account hacked,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,OPEN,LOW,APP,2026-03-19 00:00:00,2026-03-09 00:00:00,2026-03-20 00:00:00,False,False,False,False,False,False,False,False
CBK0002447,TXN00012629,USR35956,MCH8605,3056.74,item not received,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized. NA,OPEN,MEDIUM,CALL_CENTER,2026-03-16 00:00:00,2026-02-13 00:00:00,2026-04-04 00:00:00,False,False,False,False,False,False,False,False
CBK0001531,TXN00018893,USR98962,MCH8250,3450.22,Duplicate Debit,DUPLICATE_DEBIT,User claims account was compromised before transaction. pls check asap,PENDING_BANK,MEDIUM,EMAIL,2026-03-01 00:00:00,2026-02-28 21:20:00,,False,False,False,False,False,True,False,False
CBK0000921,TXN00009757,USR21384,MCH6474,,incorrect amount,AMOUNT_MISMATCH,Merchant service was not delivered after payment.,REJECTED,LOW,BRANCH,2026-02-17 09:48:37,2026-02-12 02:48:37,2026-03-06 00:00:00,True,False,False,False,False,False,False,False
